Brand,Brand_Model,Color,Platform,MRP,Selling_Price,Discount_Price,Discount,RAM,ROM,Display_Size,Battery,Front_Cam(MP),Back_Cam(MP),Processor,Ratings,Rating_Count,Review_Count
samsung,samsung galaxy m16,blush pink,amazon,15999.0,10999.0,5000.0,31.0,4,128,6.612,5000,13,50,dimensity 6300,4.1,2700,510
redmi,redmi a4 5g,sparkle purple,amazon,11499.0,8798.0,2701.0,23.0,4,128,6.8812,5000,8,50,snapdragon 4s gen 2,4.1,1950,380
samsung,samsung galaxy a56,awesome graphite,amazon,52999.0,44999.0,8000.0,15.0,6,128,6.612,5000,32,50,exynos 1480,4.5,2960,580
lava,lava bold n1,sparkling ivory,amazon,7499.0,5999.0,1500.0,20.0,4,64,6.759,5000,8,13,helio g36,4.1,1880,350
samsung,samsung galaxy a06,light green,amazon,16999.0,12999.0,4000.0,24.0,6,128,6.69,5000,13,50,dimensity 6100+,4.2,2520,480
iqoo,iqoo z9x 5g,tornado green,amazon,18999.0,13499.0,5500.0,29.0,6,128,6.6712,6000,16,50,snapdragon 6 gen 1,4.4,2770,510
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.8812,5000,8,50,snapdragon 4s gen 2,4.1,2000,390
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,2120,410
samsung,samsung galaxy m36,orange haze,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.612,6000,13,50,exynos 1380,4.4,2840,540
poco,"poco c75 5g,",starry black,amazon,10999.0,7699.0,3300.0,30.0,4,64,6.69,5000,8,50,dimensity 6100+,4.1,1760,330
lava,lava storm lite,astral blue,amazon,10999.0,7999.0,3000.0,27.0,4,64,6.612,5000,8,50,dimensity 6400,4.1,1560,290
tecno,tecno pop 9,azure sky,amazon,14999.0,9499.0,5500.0,37.0,8,128,6.69,5000,8,48,dimensity 6300,4.2,1820,350
infinix,infinix note 50s,titanium grey,amazon,24999.0,17999.0,7000.0,28.0,8,256,6.78144,5500,16,64,dimensity 7300 ultimate,4.4,1970,370
tecno,tecno pop 9,glittery white,amazon,8499.0,6098.0,2401.0,28.0,3,64,6.69,5000,8,13,helio g50,4.0,1490,280
oneplus,oneplus 13r,starry black,amazon,44999.0,39999.0,5000.0,11.0,12,256,6.712,5000,16,50,snapdragon 8 gen 3,4.6,2940,540
iqoo,iqoo z10x 5g,titanium,amazon,18999.0,14998.0,4001.0,21.0,8,128,6.6712,6500,16,50,dimensity 7300,4.4,2210,420
acer,acer super zx,cosmic green,amazon,21999.0,11998.0,10001.0,45.0,8,128,6.612,5000,16,64,dimensity 6300,4.2,1730,330
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.7912,5000,16,108,snapdragon 4 gen 2 ae,4.4,2880,530
redmi,redmi 14c 5g,starlight blue,amazon,13999.0,10498.0,3501.0,25.0,4,128,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,2050,400
realme,realme motorola edge,forest blue,amazon,25999.0,19900.0,6099.0,23.0,8,128,6.67144,5000,32,50,snapdragon 7 gen 2,4.5,2670,490
realme,realme p1,textured titanium,amazon,22999.0,17493.0,5506.0,24.0,12,256,6.712,5000,16,64,snapdragon 7s gen 2,4.5,2890,520
redmi,redmi a3x,midnight black,amazon,9999.0,6449.0,3550.0,36.0,3,64,6.59,5000,8,13,octa-core helio g36,4.1,1740,310
iqoo,iqoo z10x 5g,titanium,amazon,20499.0,16498.0,4001.0,20.0,8,256,6.6712,6500,16,50,dimensity 7300,4.4,2280,430
lava,lava bold n1,stealth black,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.6712,5000,8,50,helio g88,4.0,1550,290
iqoo,iqoo 13 5g,ace green,amazon,61999.0,54998.0,7001.0,11.0,12,256,6.782144,5000,16,50,snapdragon 8 elite,4.7,3150,590
oneplus,oneplus nord 4,oasis green,amazon,32999.0,26999.0,6000.0,18.0,8,256,6.7412,5000,16,50,snapdragon 7+ gen 3,4.5,2970,550
samsung,samsung galaxy a36,awesome lavender,amazon,41999.0,36999.0,5000.0,12.0,12,256,6.612,5000,32,50,snapdragon 7 gen 2,4.4,2610,480
redmi,redmi a4 5g,sparkle purple,amazon,11499.0,8798.0,2701.0,23.0,4,128,6.8812,5000,8,50,snapdragon 4s gen 2,4.2,2130,400
redmi,redmi 14c 5g,stardust purple,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.8812,5000,8,50,snapdragon 4 gen 2,4.1,1990,370
samsung,samsung galaxy m36,orange haze,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.612,6000,13,50,snapdragon 7s gen 2,4.3,2770,510
acer,acer super zx,carbon black,amazon,19999.0,10998.0,9001.0,45.0,6,128,6.612,5000,16,64,dimensity 6300 5g,4.1,1850,340
vivo,vivo y39 5g,lotus purple,amazon,21999.0,16998.0,5001.0,23.0,8,128,6.712,5000,16,50,snapdragon 6 gen 1,4.3,2110,390
xiaomi,xiaomi 14,cruise blue,amazon,59999.0,31999.0,28000.0,47.0,12,512,6.73212,5000,32,50,snapdragon 8 gen 3,4.6,3450,630
poco,poco m7 5g,starry black,amazon,12999.0,9299.0,3700.0,28.0,6,128,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,2310,410
samsung,samsung galaxy a55,awesome navy,amazon,42999.0,24999.0,18000.0,42.0,8,128,6.612,5000,32,50,snapdragon 7 gen 2,4.4,2780,520
samsung,samsung galaxy a55,awesome iceblue,amazon,48999.0,31999.0,17000.0,35.0,12,256,6.612,5000,32,50,snapdragon 7 gen 2,4.5,2890,540
iqoo,iqoo 13 5g,ace green,amazon,66999.0,59998.0,7001.0,10.0,16,512,6.782144,5000,16,50,snapdragon 8 elite,4.8,3600,670
redmi,redmi 14c 5g,starlight blue,amazon,14999.0,11498.0,3501.0,23.0,6,128,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,2250,430
motorola,motorola moto g85,starry black,amazon,20999.0,16240.0,4759.0,23.0,4,64,6.6712,5000,16,50,snapdragon 6 gen 1,4.3,2040,380
redmi,redmi note 14,starry black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.6712,5000,16,50,snapdragon 7s gen 3,4.5,2980,560
redmi,redmi 14c 5g,stardust purple,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,1920,370
realme,realme narzo 80x,deep ocean,amazon,15999.0,12998.0,3001.0,19.0,6,128,6.712,6000,16,50,dimensity 6400 5g,4.3,2150,400
samsung,samsung galaxy m35,thunder grey,amazon,25999.0,16499.0,9500.0,37.0,8,128,6.712,6000,13,50,snapdragon 7 gen 2,4.4,2480,460
samsung,samsung galaxy a55,awesome iceblue,amazon,42999.0,24999.0,18000.0,42.0,8,128,6.612,5000,32,50,snapdragon 7 gen 2,4.4,2640,490
poco,poco m6 plus,starry black,amazon,14499.0,10499.0,4000.0,28.0,8,128,6.8812,5000,8,50,snapdragon 4 gen 2,4.3,2210,420
oppo,oppo a5 pro,feather blue,amazon,23999.0,19998.0,4001.0,17.0,8,256,6.6712,5000,16,50,dimensity 7050 5g,4.2,2090,410
oppo,oppo k12x 5g,starry black,amazon,18999.0,15382.0,3617.0,19.0,8,256,6.712,5000,16,50,snapdragon 7 gen 1,4.2,1980,390
realme,realme narzo n65,starry black,amazon,14999.0,12499.0,2500.0,17.0,6,128,6.612,5000,16,50,dimensity 6300 5g,4.1,1880,370
redmi,redmi note 14,starry black,amazon,39999.0,32999.0,7000.0,18.0,12,512,6.6712,5000,16,50,snapdragon 7s gen 3,4.5,3210,590
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.7912,5000,16,108,snapdragon 4 gen 2 ae,4.3,2640,470
samsung,samsung galaxy m36,orange haze,amazon,27499.0,21999.0,5500.0,20.0,8,256,6.712,6000,13,50,snapdragon 7 gen 2,4.5,2890,530
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.7912,5000,16,108,snapdragon 4 gen 2 ae,4.3,2630,470
redmi,redmi 14c 5g,starlight blue,amazon,14999.0,11498.0,3501.0,23.0,6,128,6.8812,5000,8,50,snapdragon 4 gen 2,4.2,2010,380
realme,realme narzo 80x,deep ocean,amazon,16999.0,13998.0,3001.0,18.0,8,128,6.712,6000,16,50,dimensity 6400 5g,4.4,2300,440
realme,realme narzo 80x,sunlit gold,amazon,15999.0,12998.0,3001.0,19.0,6,128,6.712,6000,16,50,dimensity 6400 5g,4.4,2210,420
iqoo,iqoo 13 5g,ace green,amazon,66999.0,59998.0,7001.0,10.0,16,512,6.782144,5000,16,50,snapdragon 8 elite,4.8,3520,660
samsung,samsung galaxy m35,thunder grey,amazon,25999.0,16499.0,9500.0,37.0,8,128,6.712,6000,13,50,snapdragon 7 gen 2,4.4,2430,450
oppo,oppo a5 pro,feather blue,amazon,23999.0,19998.0,4001.0,17.0,8,256,6.6712,5000,16,50,dimensity 7050 5g,4.3,2110,410
iqoo,iqoo z10x 5g,ultramarine,amazon,20499.0,16498.0,4001.0,20.0,8,256,6.72,6500,8,50,dimensity 7300,4.3,8234,1024
redmi,redmi note 14,titan black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.67,5000,20,200,sd 7s gen 3,4.5,12544,1453
redmi,redmi note 14,spectre blue,amazon,36999.0,29999.0,7000.0,19.0,8,256,6.67,5000,20,200,sd 7s gen 3,4.5,11845,1398
realme,realme narzo n65,amber gold,amazon,14999.0,12499.0,2500.0,17.0,6,128,6.67,5000,8,50,d6300 5g,4.2,6856,1032
redmi,redmi a5,jaisalmer gold,amazon,8999.0,6498.0,2501.0,28.0,3,64,6.88,5000,8,32,octa-core,4.0,4125,725
redmi,redmi note 14,titan black,amazon,21999.0,16999.0,5000.0,23.0,6,128,6.67,5000,16,50,dimensity 7025 ultra,4.4,9875,1248
tecno,tecno pop 9,magic skin green,amazon,8499.0,5998.0,2501.0,29.0,3,64,6.67,5000,8,13,mediatek g50,4.1,3421,534
oppo,oppo k12x 5g,breeze blue,amazon,18999.0,15382.0,3617.0,19.0,8,256,6.67,5100,8,32,octa-core,4.3,6342,876
poco,poco m6 plus,ice silver,amazon,14499.0,10499.0,4000.0,28.0,8,128,6.79,5160,13,108,snapdragon 4 gen 2,4.2,7156,998
redmi,redmi 14c 5g,stargaze black,amazon,14999.0,11498.0,3501.0,23.0,6,128,6.88,5160,8,50,snapdragon 4 gen 2,4.1,5234,864
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.0,4568,692
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.88,5160,8,50,snapdragon 4 gen 2,4.1,5245,780
samsung,samsung galaxy m36,orange haze,amazon,27499.0,21999.0,5500.0,20.0,8,256,6.7,5000,12,50,"google gemini, ai",4.5,9854,1235
redmi,redmi 13 5g,hawaiian blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,8621,1042
lava,lava o3,glossy lavender,amazon,6499.0,5799.0,700.0,11.0,3,64,6.75,5000,8,13,octa-core,4.0,2345,398
vivo,vivo y19 5g,titanium silver,amazon,16499.0,12999.0,3500.0,21.0,6,128,6.6,5000,16,50,octa-core,4.1,4568,625
motorola,motorola g05 4g,plum red,amazon,9999.0,7922.0,2077.0,21.0,4,64,6.5,5000,8,50,octa-core,4.0,2365,398
acer,acer super zx,cosmic green,amazon,19999.0,10998.0,9001.0,45.0,6,128,6.6,5000,16,64,dimensity 6300 5g,4.2,3845,567
redmi,redmi note 14,titan black,amazon,24999.0,19999.0,5000.0,20.0,8,256,6.67,5000,16,50,dimensity 7025 ultra,4.4,9984,1298
redmi,redmi note 14,titan black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.67,5000,20,200,sd 7s gen 3,4.5,12321,1432
redmi,redmi note 14,spectre blue,amazon,36999.0,29999.0,7000.0,19.0,8,256,6.67,5000,20,200,sd 7s gen 3,4.5,12234,1412
honor,honor 200 5g,black,amazon,39999.0,21698.0,18301.0,46.0,8,256,6.7,5000,50,50,octa-core,4.3,5854,786
oneplus,oneplus nord 4,obsidian midnight,amazon,32999.0,26999.0,6000.0,18.0,8,256,6.74,5000,16,50,snapdragon 7 plus gen 3,4.4,8421,1086
apple,apple iphone 15,blue,amazon,79900.0,69499.0,10401.0,13.0,16,256,6.1,4200,12,48,a17 pro,4.7,18845,2584
samsung,samsung galaxy f55,raisin black,amazon,28999.0,18449.0,10550.0,36.0,8,128,6.6,5000,32,50,snapdragon 4 gen 2,4.2,5942,854
vivo,vivo t3 lite,majestic black,amazon,15499.0,12850.0,2649.0,17.0,6,128,6.6,5000,8,50,dimensity 6080,4.2,6300,905
samsung,samsung galaxy m56,black,amazon,30999.0,27998.0,3001.0,10.0,8,128,6.7,5000,32,50,4nm ai chipset,4.4,8600,1100
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.1,6050,880
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.88,5160,8,50,snapdragon 4 gen 2,4.1,6100,910
samsung,samsung galaxy m36,serene green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.7,5000,12,50,exynos ai,4.3,7850,1130
redmi,redmi note 14,ivy green,amazon,21999.0,16999.0,5000.0,23.0,6,128,6.67,5000,16,50,dimensity 7025 ultra,4.3,7400,1050
motorola,motorola g35 5g,guava red,amazon,12499.0,10749.0,1750.0,14.0,4,128,6.6,5000,8,50,snapdragon 480+,4.2,4350,690
motorola,motorola g96 5g,pantone greener pastures,amazon,20999.0,18199.0,2800.0,13.0,8,128,6.7,5500,32,50,snapdragon 7s gen 2,4.3,5100,780
redmi,redmi 13 5g,hawaiian blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,6900,980
redmi,redmi note 14,titan black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.67,5000,20,200,snapdragon 7s gen 3,4.4,7400,1050
infinix,infinix note 40,obsidian black,amazon,24999.0,15999.0,9000.0,36.0,8,256,6.78,5000,32,108,dimensity 7020,4.2,5300,800
motorola,motorola edge 50,luxe lavender,amazon,41999.0,28399.0,13600.0,32.0,12,256,6.7,5000,50,50,snapdragon 7 gen 3,4.4,5950,870
lava,lava o3,glossy white,amazon,6499.0,5799.0,700.0,11.0,3,64,6.75,5000,8,13,unisoc t606,4.1,4200,660
lava,lava o3,glossy blue,amazon,6499.0,5799.0,700.0,11.0,3,64,6.75,5000,8,13,unisoc t606,4.1,4000,610
iqoo,iqoo neo 10,inferno red,amazon,45999.0,40998.0,5001.0,11.0,16,512,6.78,7000,16,50,snapdragon 8s gen 4,4.5,7600,1150
redmi,redmi a3x,olive green,amazon,9999.0,6244.0,3755.0,38.0,3,64,6.6,5000,8,13,helio g36,4.2,5150,780
lava,lava o3 pro,glossy purple,amazon,8399.0,6999.0,1400.0,17.0,4,128,6.56,5000,8,50,unisoc t616,4.2,4350,640
redmi,redmi note 14,spectre blue,amazon,36999.0,29999.0,7000.0,19.0,8,256,6.67,5000,20,200,snapdragon 7s gen 3,4.4,7700,1110
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.3,6050,920
samsung,samsung galaxy m36,serene green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.7,6000,12,50,snapdragon 7 gen 1,4.4,8400,1220
redmi,redmi 13 5g,hawaiian blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,6850,980
redmi,redmi a5,jaisalmer gold,amazon,9999.0,7498.0,2501.0,25.0,4,128,6.71,5000,8,13,helio g36,4.1,4200,690
oppo,oppo k12x 5g,midnight violet,amazon,16999.0,12999.0,4000.0,24.0,6,128,6.6,5100,16,64,snapdragon 695,4.3,4750,690
oppo,oppo a3x 4g,nebula red,amazon,12999.0,8999.0,4000.0,31.0,4,64,6.6,5000,8,13,helio g36,4.1,3100,540
iphone,iphone 16e 128,white,amazon,59900.0,49999.0,9901.0,17.0,12,128,6.1,4600,12,48,a18,4.6,12400,1950
lava,lava blaze 2,glass blue,amazon,12499.0,9169.0,3330.0,27.0,6,128,6.6,5000,8,50,dimensity 6020,4.3,5800,870
redmi,redmi note 14,titan black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.67,5000,20,200,snapdragon 7s gen 3,4.4,8150,1220
redmi,redmi note 14,spectre blue,amazon,36999.0,29999.0,7000.0,19.0,8,256,6.67,5000,20,200,snapdragon 7s gen 3,4.4,7900,1150
samsung,samsung galaxy a36,awesome lavender,amazon,38999.0,33999.0,5000.0,13.0,8,256,6.6,5000,32,50,snapdragon 7 gen 1,4.3,6600,980
vivo,vivo x200 pro,cosmos black,amazon,101999.0,94999.0,7000.0,7.0,16,512,6.8,5000,32,50,dimensity 9400,4.5,7300,1120
lava,lava blaze 2,glass black,amazon,12499.0,9168.0,3331.0,27.0,6,128,6.6,5000,8,50,dimensity 6020,4.3,5600,850
tecno,tecno pova 6,midnight shadow,amazon,15999.0,9999.0,6000.0,38.0,6,128,6.8,5000,16,108,dimensity 6300,4.2,4900,770
iphone,iphone 16 pro,desert titanium,amazon,119900.0,111900.0,8000.0,7.0,12,128,6.3,4700,12,48,a18 pro,4.7,14300,2350
samsung,samsung galaxy a16,blue black,amazon,21499.0,17499.0,4000.0,19.0,8,128,6.5,5000,13,50,snapdragon 4 gen 2,4.3,6200,970
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.3,6000,910
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.88,5160,8,50,snapdragon 4 gen 2,4.2,5500,850
samsung,samsung galaxy m36,serene green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.7,6000,12,50,snapdragon 7 gen 1,4.4,8900,1320
redmi,redmi 13 5g,hawaiian blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,7300,1180
vivo,vivo x200 pro,cosmos black,amazon,101999.0,94999.0,7000.0,7.0,16,512,6.8,5000,32,50,dimensity 9400,4.5,6800,1070
realme,realme gt 7,galaxy grey,amazon,69999.0,44999.0,25000.0,36.0,12,256,6.78,5000,32,50,snapdragon 8 elite,4.3,5900,940
redmi,redmi 14c 5g,stardust purple,amazon,14999.0,11498.0,3501.0,23.0,6,128,6.88,5160,8,50,snapdragon 4 gen 2,4.2,5500,860
xiaomi,xiaomi 14,shadow black,amazon,54999.0,29999.0,25000.0,45.0,8,256,6.55,4700,32,50,snapdragon 8s gen 3,4.4,5400,870
samsung,samsung galaxy s23,phantom black,amazon,149999.0,77999.0,72000.0,48.0,12,256,6.8,5000,12,200,snapdragon 8 gen 2,4.7,14800,2300
iphone,iphone 16 pro,natural titanium,amazon,144900.0,134900.0,10000.0,7.0,12,256,6.9,4700,12,48,a18 pro,4.7,17400,2780
itel,itel a80,sandstone black,amazon,8999.0,6999.0,2000.0,22.0,4,128,6.6,5000,8,50,unisoc t606,4.1,3200,520
xiaomi,"xiaomi 15 ,",white,amazon,79999.0,64998.0,15001.0,19.0,12,512,6.7,4800,32,50,snapdragon 8 elite,4.5,7200,1150
vivo,vivo x200 pro,titanium grey,amazon,101999.0,94999.0,7000.0,7.0,16,512,6.8,5000,32,50,dimensity 9400,4.5,6950,1090
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.88,5160,8,50,snapdragon 4 gen 2,4.2,4850,780
samsung,samsung galaxy m36,serene green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.4,6150,960
redmi,redmi 13 5g,hawaiian blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,7050,1120
tecno,tecno pova 6,midnight shadow,amazon,15999.0,9999.0,6000.0,38.0,6,128,6.8,5000,16,108,dimensity 6300,4.2,4200,680
samsung,samsung galaxy a56,awesome olive,amazon,52999.0,44999.0,8000.0,15.0,12,256,6.6,5000,32,50,snapdragon 7 gen 1,4.5,5700,940
vivo,vivo v50e 5g,sapphire blue,amazon,35999.0,30999.0,5000.0,14.0,8,256,6.7,5000,32,64,snapdragon 7 gen 3,4.3,3950,640
samsung,samsung galaxy a56,awesome olive,amazon,48999.0,41999.0,7000.0,14.0,8,256,6.6,5000,32,50,snapdragon 7 gen 1,4.5,5600,910
oppo,oppo f27 pro,dusk pink,amazon,34999.0,23480.0,11519.0,33.0,8,256,6.7,5000,32,64,dimensity 7050,4.3,4800,780
xiaomi,xiaomi 14 civi,hot pink,amazon,59999.0,31999.0,28000.0,47.0,12,512,6.7,4700,32,50,snapdragon 8s gen 3,4.5,5250,820
redmi,redmi note 14,titan black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.67,5000,20,200,snapdragon 7s gen 3,4.4,7900,1210
redmi,redmi note 14,spectre blue,amazon,36999.0,29999.0,7000.0,19.0,8,256,6.67,5000,20,200,snapdragon 7s gen 3,4.4,7650,1180
tecno,tecno spark go,glittery white,amazon,8999.0,7298.0,1701.0,19.0,4,64,6.67,5000,8,13,unisoc t606,4.1,3400,570
tecno,tecno phantom v,karst green,amazon,119999.0,89999.0,30000.0,25.0,12,512,7.8,5750,32,50,dimensity 9200+,4.5,3850,610
lava,lava shark 5g,steller blue,amazon,9499.0,7999.0,1500.0,16.0,4,64,6.75,5000,8,13,unisoc t616,4.1,2950,480
tecno,tecno pop 9,aurora cloud,amazon,14999.0,9499.0,5500.0,37.0,8,128,6.6,5000,8,48,dimensity 6300,4.2,3200,510
lava,lava blaze 3,glass blue,amazon,12999.0,10999.0,2000.0,15.0,6,128,6.6,5000,8,50,dimensity 6300,4.3,3800,600
lava,lava o3 pro,glossy black,amazon,7799.0,6699.0,1100.0,14.0,4,64,6.56,5000,8,50,helio g37,4.2,3150,520
tecno,tecno spark go,ink black,amazon,8999.0,6998.0,2001.0,22.0,4,64,6.6,5000,8,13,unisoc t606,4.1,3000,480
redmi,redmi a4 5g,starry black,amazon,11999.0,8798.0,3201.0,27.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.2,4200,690
redmi,redmi 14c 5g,starlight blue,amazon,12999.0,9498.0,3501.0,27.0,4,64,6.88,5160,8,50,snapdragon 4 gen 2,4.2,4750,760
samsung,samsung galaxy m36,serene green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.4,6050,940
samsung,samsung galaxy m06,blazing black,amazon,15499.0,10049.0,5450.0,35.0,6,128,6.6,5000,8,50,dimensity 6300,4.1,3900,620
vivo,vivo y36,meteor black,amazon,21999.0,11499.0,10500.0,48.0,8,128,6.6,5000,16,50,snapdragon 680,4.3,3800,610
motorola,motorola razr 60,mystique white,amazon,109000.0,89998.0,19002.0,17.0,6,128,6.9,5000,32,50,snapdragon 8 elite,4.4,5300,840
redmi,redmi note 14,ivy green,amazon,21999.0,16999.0,5000.0,23.0,6,128,6.6,5000,16,50,dimensity 7025 ultra,4.4,5200,820
redmi,redmi note 14,steller gold,amazon,21999.0,16999.0,5000.0,23.0,4,64,6.6,5000,16,50,dimensity 7025 ultra,4.1,2850,450
lava,lava shark 5g,sea breeze green,amazon,9499.0,7999.0,1500.0,16.0,6,128,6.75,5500,8,13,octa-core 5g processor,4.2,3200,520
infinix,infinix note 50x,solid purple,amazon,14999.0,11499.0,3500.0,23.0,8,128,6.8,5000,16,108,dimensity 7300 ultimate,4.2,3850,600
oppo,oppo f29 5g,metallic black,amazon,28999.0,23998.0,5001.0,17.0,3,64,6.6,5000,16,64,dimensity 7050,4.1,3000,470
infinix,infinix smart 9,awesome iceblue,amazon,8999.0,6699.0,2300.0,26.0,8,256,6.6,5000,8,13,unisoc t606,4.5,5700,920
samsung,samsung galaxy a55,starry black,amazon,45999.0,26999.0,19000.0,41.0,4,64,6.6,5000,32,50,exynos 1480,4.2,4050,660
redmi,redmi a4 5g,natural titanium,amazon,10999.0,7998.0,3001.0,27.0,6,128,6.88,5000,8,50,snapdragon 4s gen 2,4.7,9300,1450
iphone,iphone 16 pro,blue,amazon,119900.0,111900.0,8000.0,7.0,16,256,6.1,4300,12,48,a18,4.0,2800,420
jiobharat,jiobharat v4 4g,titanium silverblue,amazon,1999.0,799.0,1200.0,60.0,12,512,2.4,5000,2,2,feature phone processor,4.6,7200,1130
oppo,oppo a5 5g,white,amazon,19499.0,15498.0,4001.0,21.0,4,64,6.6,5000,8,50,dimensity 6100,4.6,8950,1380
iphone,iphone 16 128,sage green,amazon,79900.0,72400.0,7500.0,9.0,8,128,6.1,5000,12,48,a18,4.2,3200,530
infinix,infinix hot 50,pristine glass,amazon,14999.0,10499.0,4500.0,30.0,8,128,6.6,5000,8,50,dimensity 6100,4.3,2950,470
lava,lava agni 3,mint,amazon,25499.0,16999.0,8500.0,33.0,12,256,6.78,4000,16,50,dimensity 7300x,4.5,6400,980
samsung,samsung galaxy s25,titanium black,amazon,80999.0,74999.0,6000.0,7.0,12,512,6.6,5000,12,50,snapdragon 8 elite,4.6,9100,1450
redmi,redmi 14c 5g,serene green,amazon,14999.0,11498.0,3501.0,23.0,6,128,6.88,5000,8,50,snapdragon 4 gen 2,4.4,6150,950
samsung,samsung galaxy m36,ivy green,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.4,5250,830
redmi,redmi note 14,sea breeze green,amazon,21999.0,16999.0,5000.0,23.0,6,128,6.6,5500,16,50,dimensity 7025 ultra,4.3,3300,540
infinix,infinix note 50x,glittery white,amazon,14999.0,11499.0,3500.0,23.0,4,64,6.8,5000,16,108,dimensity 7300 ultimate,4.1,2900,450
motorola,motorola razr 60,matcha green,amazon,109000.0,89998.0,19002.0,17.0,12,512,6.9,5000,32,50,snapdragon 8 elite,4.5,5400,880
xiaomi,xiaomi 14,aurora green,amazon,59999.0,31999.0,28000.0,47.0,6,128,6.55,5000,32,50,snapdragon 8s gen 3,4.2,3750,610
oppo,oppo a5 5g,glossy black,amazon,19499.0,15498.0,4001.0,21.0,4,64,6.6,5000,8,50,dimensity 6100,4.0,2650,410
lava,lava o3 pro,pristine glass,amazon,7799.0,6699.0,1100.0,14.0,8,128,6.56,5000,8,50,mediatek helio g85,4.3,2950,470
lava,lava agni 3,lunar blue,amazon,25499.0,16999.0,8500.0,33.0,6,128,6.6,5000,16,64,dimensity 6300,4.1,2800,430
acer,acer super zx,hawaiian blue,amazon,19999.0,10998.0,9001.0,45.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,5100,800
redmi,redmi 13 5g,titan black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.7,5000,16,50,snapdragon 7s gen 3,4.5,5800,930
redmi,redmi note 14,mystique white,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.6,5000,16,50,dimensity 7025 ultra,4.4,5500,870
redmi,redmi note 14,thunder black,amazon,24999.0,19999.0,5000.0,20.0,8,128,6.6,5000,16,50,dimensity 6080,4.2,3350,560
lava,lava storm 5g,cosmos black,amazon,15999.0,12499.0,3500.0,22.0,12,256,6.78,5000,32,50,dimensity 9300,4.5,5750,910
